Date,Open,High,Low,Close,Adj Close,Volume
2020-02-14,2123.500000,2138.000000,2093.500000,2093.500000,2019.055420,2523786
2020-02-17,2103.000000,2118.500000,2096.000000,2103.500000,2028.699829,1979682
2020-02-18,2066.500000,2081.000000,2040.500000,2054.500000,1981.442261,3117152
2020-02-19,2070.000000,2097.500000,2068.000000,2088.000000,2013.750977,2765641
2020-02-20,2075.500000,2146.000000,2075.500000,2122.500000,2047.024292,4299376
2020-02-21,2100.000000,2136.500000,2086.500000,2125.000000,2049.435303,3617918
2020-02-24,2057.500000,2061.000000,1928.199951,1942.800049,1873.714355,6202506
2020-02-25,1996.599976,1997.599976,1937.800049,1939.000000,1870.049561,7779120
2020-02-26,1920.000000,1945.800049,1887.199951,1944.400024,1875.257446,5330826
2020-02-27,1890.800049,1913.400024,1823.599976,1850.800049,1784.985962,5165081
2020-02-28,1785.400024,1850.800049,1746.400024,1791.800049,1728.083862,11709556
2020-03-02,1860.000000,1875.000000,1776.400024,1844.599976,1779.006226,7339955
2020-03-03,1876.400024,1952.800049,1862.400024,1903.000000,1835.329590,7337880
2020-03-04,1914.199951,1962.199951,1896.599976,1917.400024,1849.217651,4394279
2020-03-05,1931.199951,1934.599976,1828.000000,1841.400024,1775.920166,4557603
2020-03-06,1781.000000,1818.400024,1648.400024,1681.199951,1621.416748,10323718
2020-03-09,1334.000000,1563.599976,1316.000000,1502.199951,1448.781982,7898384
2020-03-10,1544.199951,1622.599976,1528.800049,1547.400024,1492.374756,8516053
2020-03-11,1559.800049,1590.400024,1514.000000,1521.199951,1467.106323,5935496
2020-03-12,1357.800049,1418.449951,1234.400024,1234.400024,1220.673584,10974864
2020-03-13,1356.000000,1427.000000,1298.599976,1335.599976,1320.748291,10086308
2020-03-16,1256.400024,1330.199951,1178.599976,1290.000000,1275.655273,8746709
2020-03-17,1352.000000,1364.199951,1240.000000,1299.599976,1285.148560,11593105
2020-03-18,1225.000000,1233.599976,1104.400024,1141.800049,1129.103394,9736437
2020-03-19,1107.400024,1162.400024,1018.200012,1095.400024,1083.219238,12627760
2020-03-20,1146.000000,1199.800049,1087.400024,1105.599976,1093.305786,9022057
2020-03-23,1055.000000,1111.199951,1031.800049,1091.800049,1079.659302,6225754
2020-03-24,1150.199951,1320.000000,1142.000000,1320.000000,1305.321777,6174590
2020-03-25,1351.800049,1434.895020,1309.800049,1390.400024,1374.938965,6991924
2020-03-26,1319.800049,1400.800049,1312.599976,1396.000000,1380.476563,4584755
2020-03-27,1344.800049,1376.199951,1307.800049,1352.000000,1336.965942,5296297
2020-03-30,1360.000000,1379.800049,1296.199951,1337.800049,1322.923828,3267119
2020-03-31,1363.599976,1434.750000,1299.150024,1416.400024,1400.649780,5488123
2020-04-01,1350.000000,1364.979980,1297.599976,1315.000000,1300.377319,4354510
2020-04-02,1321.000000,1337.495972,1267.400024,1298.000000,1283.566406,6065849
2020-04-03,1283.400024,1298.800049,1217.599976,1217.599976,1204.060425,4520775
2020-04-06,1231.000000,1307.400024,1231.000000,1297.400024,1282.973022,4028467
2020-04-07,1341.800049,1440.000000,1341.800049,1427.000000,1411.131958,8088507
2020-04-08,1401.000000,1427.800049,1356.800049,1427.800049,1411.923096,4620445
2020-04-09,1459.199951,1480.199951,1397.599976,1462.599976,1446.336060,4626953
2020-04-14,1498.000000,1512.239990,1432.800049,1438.800049,1422.800781,5941753
2020-04-15,1433.199951,1450.000000,1339.800049,1354.599976,1339.536987,9469766
2020-04-16,1365.199951,1405.505981,1334.599976,1343.599976,1328.659302,5048561
2020-04-17,1408.000000,1438.000000,1383.199951,1422.400024,1406.583130,7318306
2020-04-20,1428.400024,1443.615967,1347.599976,1405.800049,1390.167725,5287276
2020-04-21,1350.199951,1368.765015,1306.599976,1329.199951,1314.419434,6309053
2020-04-22,1329.199951,1375.000000,1321.800049,1359.199951,1344.085815,7148976
2020-04-23,1371.400024,1411.000000,1348.400024,1407.000000,1391.354248,3598753
2020-04-24,1375.000000,1419.199951,1359.796021,1397.800049,1382.256592,2422297
2020-04-27,1421.400024,1436.199951,1379.199951,1385.400024,1369.994507,2636369
2020-04-28,1390.000000,1454.400024,1384.800049,1450.599976,1434.469482,4571413
2020-04-29,1455.800049,1529.000000,1444.199951,1518.400024,1501.515625,4356801
2020-04-30,1487.000000,1536.900024,1403.599976,1415.199951,1399.463013,6409852
2020-05-01,1362.000000,1377.099976,1333.531982,1362.000000,1346.854736,2980738
2020-05-04,1348.800049,1368.800049,1322.000000,1354.400024,1339.339233,3357262
2020-05-05,1390.599976,1423.199951,1366.000000,1382.400024,1367.027832,4849704
2020-05-06,1381.199951,1406.199951,1360.599976,1370.800049,1355.556885,4477405
2020-05-07,1390.599976,1479.400024,1379.000000,1467.000000,1450.687134,6293585
2020-05-11,1493.000000,1504.000000,1410.587036,1427.400024,1411.527466,4018966
2020-05-12,1413.000000,1450.800049,1400.599976,1438.400024,1422.405151,4001039
2020-05-13,1423.599976,1438.800049,1371.000000,1377.599976,1362.281250,5102390
2020-05-14,1360.000000,1369.000000,1304.199951,1364.199951,1349.030151,5227847
2020-05-15,1392.800049,1464.599976,1392.599976,1433.800049,1417.856323,5728464
2020-05-18,1490.400024,1603.800049,1482.599976,1600.199951,1582.405884,6917200
2020-05-19,1627.599976,1639.199951,1567.599976,1609.800049,1591.899170,5038704
2020-05-20,1584.199951,1652.800049,1562.800049,1638.800049,1620.576782,4443170
2020-05-21,1623.000000,1639.800049,1593.400024,1601.400024,1583.592651,6010428
2020-05-22,1525.000000,1587.800049,1511.681030,1569.599976,1552.146118,3880599
2020-05-26,1616.599976,1631.400024,1602.199951,1620.400024,1602.381348,5156891
2020-05-27,1630.000000,1701.000000,1623.000000,1670.199951,1651.627441,7207595
2020-05-28,1695.400024,1716.599976,1666.400024,1712.000000,1692.962769,6210260
2020-05-29,1689.800049,1710.000000,1676.599976,1700.599976,1681.689453,22234986
2020-06-01,1755.000000,1767.000000,1670.000000,1699.000000,1680.107300,2968566
2020-06-02,1706.199951,1768.400024,1696.400024,1759.800049,1740.231201,3816471
2020-06-03,1782.400024,1820.800049,1763.400024,1805.199951,1785.126343,5534247
2020-06-04,1790.000000,1813.800049,1767.800049,1780.400024,1760.602173,3664384
2020-06-05,1816.000000,1871.199951,1806.800049,1865.800049,1845.052490,4264960
2020-06-08,1860.199951,1901.864014,1848.084961,1866.800049,1846.041382,5616144
2020-06-09,1867.599976,1872.800049,1812.400024,1865.400024,1844.656982,4039880
2020-06-10,1880.400024,1909.000000,1837.400024,1868.199951,1847.425781,7225460
2020-06-11,1823.199951,1830.000000,1765.000000,1777.000000,1757.239990,3892613
2020-06-12,1735.599976,1856.800049,1730.800049,1825.199951,1804.903931,4720817
2020-06-15,1739.000000,1793.800049,1739.599976,1773.000000,1753.284424,3771948
2020-06-16,1837.800049,1860.000000,1793.599976,1821.599976,1801.343994,4029743
2020-06-17,1826.000000,1834.759033,1799.599976,1813.400024,1793.235229,4667723
2020-06-18,1814.599976,1859.199951,1773.400024,1796.800049,1776.819824,3515224
2020-06-19,1805.199951,1843.000000,1783.599976,1831.000000,1810.639404,8371527
2020-06-22,1807.800049,1846.800049,1793.568970,1833.800049,1813.408325,3781709
2020-06-23,1854.800049,1891.199951,1843.599976,1885.599976,1864.632324,3019453
2020-06-24,1889.199951,1901.599976,1826.599976,1828.000000,1807.672852,4515891
2020-06-25,1807.800049,1865.400024,1796.199951,1841.800049,1821.319458,2723658
2020-06-26,1871.400024,1889.400024,1837.199951,1839.599976,1819.143799,2660092
2020-06-29,1825.000000,1889.400024,1816.000000,1865.000000,1844.261353,3283970
2020-06-30,1871.199951,1884.000000,1844.199951,1869.400024,1848.612427,3227523
2020-07-01,1873.199951,1883.400024,1814.599976,1824.800049,1804.508423,5623894
2020-07-02,1849.800049,1901.599976,1838.800049,1872.599976,1851.776855,3371914
2020-07-03,1875.400024,1886.199951,1809.800049,1835.000000,1814.594971,1746676
2020-07-06,1871.599976,1891.400024,1842.599976,1860.199951,1839.514771,2622243
2020-07-07,1867.000000,1867.199951,1832.199951,1841.800049,1821.319458,3223145
2020-07-08,1835.199951,1874.000000,1831.599976,1874.000000,1853.161255,3057302
2020-07-09,1898.800049,1907.599976,1869.995972,1884.599976,1863.643433,4194825
2020-07-10,1850.400024,1936.800049,1844.199951,1925.000000,1903.594238,3583019
2020-07-13,1966.800049,1984.400024,1964.248047,1968.199951,1946.313721,2909761
2020-07-14,1928.800049,1967.400024,1918.336060,1967.400024,1945.522705,3841688
2020-07-15,1981.400024,2004.500000,1953.400024,1953.400024,1931.678467,5269376
2020-07-16,1924.199951,1946.199951,1893.599976,1930.599976,1909.131836,3934495
2020-07-17,1934.800049,1959.199951,1921.400024,1959.199951,1937.413818,3496848
2020-07-20,1940.199951,1964.000000,1930.800049,1963.400024,1941.567261,1781690
2020-07-21,1985.800049,1997.599976,1931.800049,1949.199951,1927.525024,3739296
2020-07-22,1944.800049,1968.400024,1913.400024,1939.599976,1918.031860,3974719
2020-07-23,1956.199951,1983.900024,1935.000000,1962.599976,1940.776001,2740182
2020-07-24,1912.599976,1956.599976,1909.800049,1956.599976,1934.842773,3112686
2020-07-27,1953.000000,2001.000000,1950.599976,1984.800049,1962.729248,3239884
2020-07-28,2023.000000,2029.500000,1958.000000,1985.000000,1962.927002,3774258
2020-07-29,1997.800049,2001.000000,1960.000000,1973.800049,1951.851563,2946016
2020-07-30,1999.800049,1999.800049,1855.400024,1883.599976,1862.654541,3929850
2020-07-31,1900.599976,1925.400024,1854.400024,1870.199951,1849.403564,4082056
2020-08-03,1875.400024,1913.000000,1855.400024,1910.599976,1889.354248,3747926
2020-08-04,1908.800049,1919.000000,1875.000000,1880.199951,1859.292358,2909039
2020-08-05,1886.400024,1968.784058,1886.000000,1967.800049,1945.918335,3656841
2020-08-06,1942.599976,1953.400024,1911.400024,1929.599976,1908.143066,4434231
2020-08-07,1914.800049,1938.000000,1874.800049,1887.800049,1866.807861,3451110
2020-08-10,1902.800049,1927.599976,1893.875977,1903.599976,1882.432129,1997326
2020-08-11,1925.000000,1966.000000,1903.599976,1924.199951,1902.802979,3236640
2020-08-12,1916.400024,1966.599976,1899.199951,1962.199951,1940.380493,3425296
2020-08-13,1922.800049,1941.483032,1899.599976,1918.000000,1896.671997,2395617
2020-08-14,1911.400024,1914.000000,1868.800049,1879.199951,1858.303467,2624749
2020-08-17,1886.199951,1946.800049,1886.199951,1932.400024,1910.911865,9111021
2020-08-18,1912.599976,1952.400024,1902.400024,1916.400024,1895.089844,2840221
2020-08-19,1921.400024,1952.000000,1898.400024,1945.400024,1923.767334,2223369
2020-08-20,1899.000000,1917.312012,1860.400024,1862.000000,1862.000000,5103457
2020-08-21,1872.599976,1885.000000,1845.800049,1857.800049,1857.800049,2586332
2020-08-24,1880.800049,1935.400024,1846.569946,1906.400024,1906.400024,2084600
2020-08-25,1910.599976,1929.199951,1842.199951,1844.199951,1844.199951,2068591
2020-08-26,1833.199951,1854.599976,1823.599976,1851.400024,1851.400024,2463011
2020-08-27,1852.199951,1858.800049,1803.800049,1803.800049,1803.800049,2722966
2020-08-28,1816.400024,1848.199951,1803.800049,1832.599976,1832.599976,5590242
2020-09-01,1858.000000,1865.400024,1829.400024,1856.599976,1856.599976,5020668
2020-09-02,1874.800049,1895.400024,1846.000000,1846.000000,1846.000000,4789388
2020-09-03,1859.400024,1867.800049,1758.400024,1768.800049,1768.800049,4057508
2020-09-04,1768.400024,1850.000000,1758.800049,1832.599976,1832.599976,3525791
2020-09-07,1847.199951,1877.599976,1845.000000,1870.199951,1870.199951,1896439
2020-09-08,1880.000000,1883.199951,1831.400024,1864.400024,1864.400024,2717331
2020-09-09,1864.000000,1886.400024,1858.800049,1873.400024,1873.400024,2264176
2020-09-10,1866.400024,1879.599976,1830.599976,1862.599976,1862.599976,2208580
2020-09-11,1857.599976,1958.000000,1849.000000,1945.599976,1945.599976,3725573
2020-09-14,1951.400024,1985.722046,1936.599976,1937.400024,1937.400024,2910125
2020-09-15,1958.599976,2003.500000,1697.250000,1979.800049,1979.800049,4310915
2020-09-16,1967.599976,2002.000000,1954.400024,1983.199951,1983.199951,4002483
2020-09-17,1943.400024,1987.400024,1930.842041,1969.000000,1969.000000,2405559
2020-09-18,1984.800049,2002.000000,1895.300049,1979.000000,1979.000000,5698956
2020-09-21,1950.599976,1957.199951,1853.599976,1871.400024,1871.400024,3526213
2020-09-22,1870.199951,1890.400024,1832.000000,1832.000000,1832.000000,2866072
2020-09-23,1866.800049,1882.000000,1826.000000,1835.000000,1835.000000,2580142
2020-09-24,1796.599976,1828.599976,1786.562012,1819.800049,1819.800049,3237722
2020-09-25,1834.599976,1848.400024,1800.000000,1833.599976,1833.599976,3088513
2020-09-28,1849.800049,1863.000000,1835.599976,1849.400024,1849.400024,3452056
2020-09-29,1847.400024,1872.800049,1823.199951,1866.400024,1866.400024,2163560
2020-09-30,1860.000000,1905.800049,1855.199951,1875.800049,1875.800049,3185407
2020-10-01,1895.000000,1914.599976,1864.000000,1879.800049,1879.800049,3278266
2020-10-02,1842.599976,1873.400024,1833.599976,1870.000000,1870.000000,3724492
2020-10-05,1896.000000,1910.400024,1871.000000,1879.000000,1879.000000,2260789
2020-10-06,1885.599976,1890.199951,1847.400024,1863.199951,1863.199951,2273307
2020-10-07,1859.400024,1908.599976,1850.599976,1900.000000,1900.000000,2968734
2020-10-08,1901.599976,1908.599976,1869.599976,1883.800049,1883.800049,5157255
2020-10-09,1910.199951,1979.199951,1900.599976,1950.400024,1950.400024,3359950
2020-10-12,1958.800049,1961.599976,1930.000000,1930.000000,1930.000000,2102616
2020-10-13,1929.800049,1960.199951,1917.682983,1941.199951,1941.199951,3457767
2020-10-14,1945.199951,1968.800049,1927.800049,1950.800049,1950.800049,4109028
2020-10-15,1920.199951,1929.800049,1891.400024,1923.000000,1923.000000,3133710
2020-10-16,1939.000000,1966.000000,1928.800049,1955.000000,1955.000000,2903724
2020-10-19,1952.400024,1984.199951,1950.599976,1965.199951,1965.199951,2687995
2020-10-20,1950.599976,1986.000000,1936.800049,1973.800049,1973.800049,1934033
2020-10-21,1984.800049,1986.000000,1945.199951,1950.599976,1950.599976,2984210
2020-10-22,1945.199951,1981.000000,1937.400024,1951.400024,1951.400024,2428177
2020-10-23,1948.800049,2001.500000,1937.199951,1984.400024,1984.400024,2514075
2020-10-26,1943.599976,2001.000000,1934.000000,1954.800049,1954.800049,3473997
2020-10-27,1954.000000,1954.199951,1890.182007,1892.400024,1892.400024,3678398
2020-10-28,1865.000000,1872.599976,1778.979980,1796.400024,1796.400024,4454698
2020-10-29,1785.800049,1815.800049,1764.599976,1806.000000,1806.000000,4151277
2020-10-30,1776.400024,1818.800049,1755.199951,1811.199951,1811.199951,2933715
2020-11-02,1804.800049,1841.699951,1789.199951,1820.000000,1820.000000,2552482
2020-11-03,1851.199951,1896.800049,1847.599976,1884.800049,1884.800049,2455480
2020-11-04,1835.000000,1889.400024,1808.400024,1869.400024,1869.400024,3352469
2020-11-05,1808.199951,1884.400024,1799.199951,1860.599976,1860.599976,4926202
2020-11-06,1874.400024,1922.599976,1856.400024,1912.000000,1912.000000,3040834
2020-11-09,1980.000000,2086.000000,1958.400024,2049.500000,2049.500000,6670903
2020-11-10,2045.000000,2088.500000,2031.000000,2084.500000,2084.500000,3425961
2020-11-11,2081.500000,2135.500000,2077.000000,2116.500000,2116.500000,4628676
2020-11-12,2106.000000,2122.250000,2067.000000,2087.500000,2087.500000,3209467
2020-11-13,2064.500000,2111.000000,2061.500000,2094.000000,2094.000000,2565705
2020-11-16,2119.000000,2181.000000,2117.000000,2148.000000,2148.000000,3296846
2020-11-17,2150.500000,2170.000000,2117.000000,2140.500000,2140.500000,3997555
