Date,Open,High,Low,Close,Adj Close,Volume
2020-02-14,1956.500000,1976.000000,1935.000000,1935.000000,1858.050659,1103834
2020-02-17,1941.000000,1943.000000,1916.000000,1936.000000,1859.010864,459904
2020-02-18,1923.000000,1940.714966,1911.500000,1911.500000,1835.485107,408222
2020-02-19,1914.000000,1922.000000,1907.500000,1920.000000,1843.647095,709992
2020-02-20,1918.500000,1935.000000,1918.500000,1927.500000,1850.848999,457005
2020-02-21,1932.500000,1954.000000,1917.000000,1948.500000,1871.013794,1261971
2020-02-24,1947.000000,2029.000000,1909.500000,2001.000000,1921.425903,3257413
2020-02-25,2025.000000,2095.000000,2015.420044,2050.000000,1968.477417,2293975
2020-02-26,2077.000000,2077.000000,1993.000000,2008.000000,1928.147583,1332268
2020-02-27,2000.000000,2012.000000,1970.000000,1982.000000,1903.181641,1887627
2020-02-28,1943.500000,1950.000000,1859.000000,1870.000000,1795.635498,1796326
2020-03-02,1910.000000,1940.500000,1865.500000,1910.000000,1834.044800,1777833
2020-03-03,1930.500000,1973.000000,1919.500000,1960.500000,1882.536621,1574073
2020-03-04,1955.500000,1997.000000,1948.500000,1986.000000,1907.022461,1078601
2020-03-05,1991.500000,1991.500000,1948.000000,1964.000000,1885.897339,1238682
2020-03-06,1934.000000,1939.000000,1906.500000,1918.000000,1841.726685,1654401
2020-03-09,1787.500000,1854.000000,1748.500000,1840.000000,1766.828613,1684212
2020-03-10,1857.000000,1876.000000,1778.500000,1778.500000,1707.774170,1629984
2020-03-11,1803.000000,1823.000000,1745.000000,1763.000000,1692.890503,1850660
2020-03-12,1664.000000,1706.500000,1654.000000,1666.500000,1600.228149,3056931
2020-03-13,1733.000000,1787.760010,1630.500000,1682.500000,1615.591797,2770646
2020-03-16,1346.000000,1587.000000,1346.000000,1526.500000,1465.795532,2182911
2020-03-17,1570.000000,1574.740967,1269.500000,1396.500000,1340.965210,2949446
2020-03-18,1336.500000,1350.000000,1275.500000,1277.000000,1226.217407,2642467
2020-03-19,1281.000000,1358.000000,1242.000000,1358.000000,1303.996216,1709643
2020-03-20,1397.500000,1464.500000,1332.500000,1422.500000,1365.931274,2920018
2020-03-23,1330.000000,1451.000000,1330.000000,1395.000000,1339.524780,4192975
2020-03-24,1407.500000,1445.000000,1387.000000,1410.000000,1353.928345,2645049
2020-03-25,1447.000000,1462.500000,1358.000000,1462.500000,1404.340576,1862799
2020-03-26,1404.500000,1502.000000,1403.849976,1502.000000,1442.269775,1665567
2020-03-27,1472.000000,1528.500000,1461.500000,1513.500000,1453.312500,2155931
2020-03-30,1511.500000,1579.000000,1463.000000,1554.500000,1492.682007,2283362
2020-03-31,1561.500000,1629.500000,1463.000000,1629.500000,1564.699463,3556356
2020-04-01,1599.500000,1621.150024,1559.500000,1565.000000,1502.764404,3505166
2020-04-02,1525.000000,1584.500000,1484.500000,1505.000000,1445.150513,1835947
2020-04-03,1506.000000,1583.000000,1504.649048,1550.000000,1488.360962,1676202
